시도교육청코드,시도교육청명,표준학교코드,학교명,주야과정명,계열명,수정일
N10,충청남도교육청,8231008,세도중학교,주간,일반계,20220901
N10,충청남도교육청,8140352,세종고등학교,주간,일반계,20220901
N10,충청남도교육청,8181007,송남중학교,주간,일반계,20220901
N10,충청남도교육청,8291007,송산중학교,주간,일반계,20220901
N10,충청남도교육청,8140093,송악고등학교,주간,일반계,20220901
N10,충청남도교육청,8291014,송악중학교,주간,일반계,20220901
N10,충청남도교육청,8291008,순성중학교,주간,일반계,20220901
N10,충청남도교육청,8240012,시문중학교,주간,일반계,20220901
N10,충청남도교육청,8140272,신도시고등학교,주간,일반계,20220901
N10,충청남도교육청,8271008,신암중학교,주간,일반계,20220901
N10,충청남도교육청,8271013,신양중학교,주간,일반계,20220901
N10,충청남도교육청,8181008,신창중학교,주간,일반계,20220901
N10,충청남도교육청,8140094,신평고등학교,주간,일반계,20220901
N10,충청남도교육청,8291015,신평중학교,주간,일반계,20220901
N10,충청남도교육청,8140154,신풍종합고등학교,주간,공업계,20220901
N10,충청남도교육청,8140154,신풍종합고등학교,주간,상업계,20220901
N10,충청남도교육청,8161018,신풍중학교,주간,일반계,20220901
N10,충청남도교육청,8140095,쌘뽈여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8222016,쌘뽈여자중학교,주간,일반계,20220901
N10,충청남도교육청,8140096,아산고등학교,주간,일반계,20220901
N10,충청남도교육청,8140257,아산성심학교,주간,일반계,20220901
N10,충청남도교육청,8140472,아산스마트팩토리마이스터고등학교,주간,공업계,20220901
N10,충청남도교육청,8140472,아산스마트팩토리마이스터고등학교,주간,상업계,20220901
N10,충청남도교육청,8140472,아산스마트팩토리마이스터고등학교,주간,일반계,20220901
N10,충청남도교육청,8181015,아산중학교,주간,일반계,20220901
N10,충청남도교육청,8140274,아산탕정고등학교,주간,일반계,20220901
N10,충청남도교육청,8151028,아우내중학교,주간,일반계,20220901
N10,충청남도교육청,8280012,안남중학교,주간,일반계,20220901
N10,충청남도교육청,8140058,안면고등학교,주간,일반계,20220901
N10,충청남도교육청,8281006,안면중학교,주간,일반계,20220901
N10,충청남도교육청,8260015,양성중학교,주간,일반계,20220901
N10,충청남도교육청,8231009,양화중학교,주간,일반계,20220901
N10,충청남도교육청,8222017,엄사중학교,주간,일반계,20220901
N10,충청남도교육청,8211005,연동중학교,주간,일반계,20220901
N10,충청남도교육청,8140098,연무고등학교,주간,일반계,20220901
N10,충청남도교육청,8140125,연무대기계공업고등학교,주간,공업계,20220901
N10,충청남도교육청,8222018,연무여자중학교,주간,일반계,20220901
N10,충청남도교육청,8222010,연무중학교,주간,일반계,20220901
N10,충청남도교육청,8140126,연산상업고등학교,주간,상업계,20220901
N10,충청남도교육청,8140194,연산정보고등학교,주간,상업계,20220901
N10,충청남도교육청,8222011,연산중학교,주간,일반계,20220901
N10,충청남도교육청,8211006,연서중학교,주간,일반계,20220901
N10,충청남도교육청,8140164,연화여자고등학교,주야간,일반계,20220901
N10,충청남도교육청,8181009,영인중학교,주간,일반계,20220901
N10,충청남도교육청,8140165,예덕실업고등학교,주야간,상업계,20220901
N10,충청남도교육청,8140166,예덕여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8140100,예산고등학교,주간,일반계,20220901
N10,충청남도교육청,8140127,예산공업고등학교,주간,공업계,20220901
N10,충청남도교육청,8140059,예산여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8271009,예산여자중학교,주간,일반계,20220901
N10,충청남도교육청,8140344,예산예화여자고등학교,주간,가사계,20220901
N10,충청남도교육청,8140344,예산예화여자고등학교,주간,상업계,20220901
N10,충청남도교육청,8140344,예산예화여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8140202,예산전자공업고등학교,주간,공업계,20220901
N10,충청남도교육청,8271010,예산중학교,주간,일반계,20220901
N10,충청남도교육청,8140061,온양고등학교,주간,일반계,20220901
N10,충청남도교육청,8181062,온양신정중학교,주간,일반계,20220901
N10,충청남도교육청,8140062,온양여자고등학교,주간,상업계,20220901
N10,충청남도교육청,8140062,온양여자고등학교,주간,일반계,20220901
N10,충청남도교육청,8140156,온양여자종합고등학교,주간,상업계,20220901
N10,충청남도교육청,8140156,온양여자종합고등학교,주간,일반계,20220901
N10,충청남도교육청,8181010,온양여자중학교,주간,일반계,20220901
N10,충청남도교육청,8140229,온양용화고등학교,주간,일반계,20220901
N10,충청남도교육청,8181011,온양중학교,주간,일반계,20220901
N10,충청남도교육청,8140208,온양한올고등학교,주간,상업계,20220901
N10,충청남도교육청,8140208,온양한올고등학교,주간,일반계,20220901
N10,충청남도교육청,8181059,온양한올중학교,주간,일반계,20220901
N10,충청남도교육청,8231015,외산중학교,주간,일반계,20220901
N10,충청남도교육청,8231016,용강중학교,주간,일반계,20220901
N10,충청남도교육청,8140063,용남고등학교,주간,일반계,20220901
N10,충청남도교육청,8222012,용남중학교,주간,일반계,20220901
N10,충청남도교육청,8161010,우성중학교,주간,일반계,20220901
N10,충청남도교육청,8140064,웅천고등학교,주간,일반계,20220901
N10,충청남도교육청,8171011,웅천중학교,주간,일반계,20220901
N10,충청남도교육청,8171017,원의중학교,주간,일반계,20220901
N10,충청남도교육청,8281007,원이중학교,주간,일반계,20220901
